1,193,0.3659882,35.62383,0
2,487,0.6451502,32.85789,0
3,548,0.2425136,68.75826,0
4,950,0.0283982,0.0007621708,0
5,1137,0.08484658,0,0
6,424,0.4756845,0.02196673,0
7,38,0.006326121,10.64596,0
8,300,2.091209,11.79027,0
9,326,0.4280557,1.655491,0
10,1307,2.252396,0.004340196,0
11,1228,0.4512101,0.01312103,0
12,1421,1.518234,0.003856424,0
13,320,0.3647949,0.00040832,0
14,0,4.027883,3.125378E-06,0
15,308,1.734093,0.0525092,0
16,0,0.8883931,0.4043735,0
17,31,2.302031,3.707875,0
18,190,1.029287,73.98333,0
19,130,1.49768,3.391405,0
20,141,1.319033,0.2116794,0
21,0,1.695467,4.468191,0
22,194,0.08372041,2.207424,0
23,2796,0.0411681,0.005356106,0
24,720,0.4139105,5.610554E-05,0
25,0,1.430859,74.58985,0
26,208,0.1545627,0.1900094,0
27,1086,1.508473,0.004827802,0
28,1669,0.09037568,0.0001580147,0
29,1119,0.04796433,0.2153813,0
30,881,0.07859476,0.8742851,0
31,231,1.255231,0.3459517,0
32,89,2.40989,12.7951,0
33,732,0.7790875,0.0006346172,0
34,448,0.6595439,0.02708221,0
35,144,0.9960368,22.57346,0
36,0,1.650407,0.7866399,0
37,0,0.9802671,3.885854,0
38,976,0.0580375,0.002840292,0
39,232,1.016314,0.9559858,0
40,1518,0.04127339,0.02045632,0
41,912,1.341702,0.009364737,0
42,335,1.072029,15.2435,0
43,363,0.13327,0.6019794,0
44,596,0.04379743,0.1253885,0
45,627,0.02551372,12.27073,0
46,488,1.012334,24.10244,0
47,950,0.01881558,2.832823,0
48,438,0.01192943,23.52167,0
49,664,0.4244587,0.1742924,0
50,777,0.1547266,0.0883473,0
51,184,0.007172079,2.60399,0
52,339,0.07339453,0.195844,0
53,650,0.02349207,2.541463,0
54,680,0.05843031,16.01413,0
55,358,0.9680938,7.513773,0
56,653,0.6041048,0.5618491,0
57,1409,0.06329279,4.958969,1
58,1305,0.002983408,4.702015,1
59,330,1.981854,0.03442846,1
60,372,0.07617306,14.27802,1
61,625,0.6307931,5.904125,1
62,360,0.3365037,2.281419,1
63,2175,0.1189955,0.01506813,1
64,909,0.03797454,1.218069,1
65,315,0.3199272,16.61032,1
66,344,1.794694,4.130198,2
67,879,0.1655281,0.00893695,2
68,613,0.001168216,1.431975,2
69,594,0.08670597,0.3393397,2
70,706,0.001051311,0.6999052,2
71,1966,1.007844,1.366632,2
72,955,0.1205931,2.672178,2
73,1271,0.06266131,0.1020671,2
74,1828,0.02429731,0.1198963,2
75,1689,1.243755,0.08337514,2
76,1731,0.1029728,5.68963,2
77,1474,0.3672518,0.4912794,2
78,1827,0.009157219,0.1902654,2
79,1709,0.02007771,4.328195,2
80,1153,0.06653777,0.06723829,2
81,1485,0.08701167,0.1606405,2
82,1927,0.01436083,0.1584582,2
83,2684,0.07249597,0.1223076,2
84,1115,0.01035389,2.365258,3
85,1921,0.1089204,1.494905,4
86,1431,0.1051265,0.8626581,4
87,1487,0.05575882,0.09620705,4
88,2126,0.001198734,0.01676977,4
89,673,0.08297137,0.07357098,4
90,1965,0.03271363,0.02738349,4
91,1386,0.05499047,0.2799579,4
