1,30,1.079633,23.45795,0
2,763,3.397294,0.08863284,0
3,563,0.9636649,0.009329505,0
4,351,1.159894,0.0005897523,0
5,1330,0.1733504,0.0006021358,0
6,1048,0.01102131,8.400087,0
7,1562,0.09179468,0.06701558,0
8,780,0.4804798,0.1754998,0
9,1756,0.1519215,0.0002366975,0
10,2845,0.03737755,0.002990646,0
11,3610,0.144767,0.03639228,0
12,3739,0.1222089,0.0001541133,0
13,0,3.056649,0.03162433,0
14,447,0.1181033,0.04539007,0
15,858,0.2059031,0.8382865,0
16,1904,0.1812865,0.001134259,0
17,2365,0.2065219,4.528381,0
18,1475,0.1068278,0.01081877,0
19,2719,1.907695,0.08854555,0
20,615,3.401652,0.9486665,0
21,724,3.947932,0.002917374,0
22,1960,2.929155,0.1787386,0
23,1890,0.04527246,0.3708609,0
24,1115,0.3304688,0.0004592258,0
25,360,0.5975669,12.74667,0
26,789,1.559781,0.279418,0
27,1495,0.4092031,0.0001901516,0
28,1303,0.09672774,6.02648E-06,0
29,1163,0.03921123,16.20312,1
30,197,0.1604375,0.2316883,2
31,423,0.09512167,0.4820431,2
32,561,0.2346319,0.3355051,3
33,2660,0.162106,0.003363932,3
34,0,0.6255808,0.06923867,4
35,0,0.2914197,0.2682145,6
36,1376,0.0125326,8.24755E-05,7
37,3034,0.07042325,0.001001664,7
38,3406,0.1176732,0.07049641,7
39,1046,0.003968136,3.022998,7
40,1985,0.03720075,0.0006756667,7
41,2587,0.03939451,0.007302849,7
42,2736,0.04389033,0.1102552,7
43,0,0.2182758,0.1309868,8
44,0,0.2456823,0.0616208,9
45,1338,0.0580088,0.2743685,12
46,156,0.11894,0.00501999,14
47,427,0.5034017,0.3915374,15
48,1470,0.09045447,0.4367205,18
49,2311,0.1810188,0.2210025,20
50,1529,1.60355,0.7806431,21
51,717,1.111934,0.007395734,22
52,1571,0.2698248,0.06982013,23
53,516,0.0180883,0.08301149,24
54,1969,0.2579459,0.0741022,26
55,2275,0.07566809,0.02261394,28
56,2927,0.07667443,0.03825655,28
57,2317,0.02410487,0.6525259,30
58,0,0.1229302,0.01283371,30
59,0,0.2350747,1.843771,31
60,1315,0.01230945,0.1381657,31
61,0,0.3804509,0.03107879,31
62,1285,0.1204858,0.3779429,33
63,3455,0.01309482,0.3294128,33
64,834,0.3758005,0.1719062,34
65,1740,0.1751965,4.55384,34
66,1446,0.08067171,0.01985321,34
67,569,0.05090816,0.4509632,34
68,1593,0.03126738,0.002141873,36
69,1783,0.1046662,0.866389,37
70,2514,0.1307039,0.3145511,39
71,2705,0.1319624,0.02998101,41
72,1289,0.210113,0.3303788,42
73,0,0.5272382,0.07131112,43
74,1424,0.05000658,0.03746719,43
75,1241,0.1215476,0.5518466,44
76,2748,0.08292595,0.03299816,45
77,1588,0.01676241,0.5140033,46
78,1920,0.06589743,0.04278379,46
79,1847,0.1232025,0.002502423,46
80,988,0.0351164,0.001226358,47
81,0,0.03827108,0.2186838,48
82,1593,0.02230396,0.4396263,49
83,3325,0.007755946,0.1592386,49
84,184,0.07706515,6.086744,51
85,2623,0.1060446,0.07361258,51
86,0,0.6974774,0.2042855,52
87,153,0.1004664,0.463422,53
88,2372,0.05897981,0.3274603,54
89,3272,0.01096808,0.02915625,54
90,0,0.1106502,0.5822566,54
91,886,0.0623046,0.9718492,55
92,2774,0.1004645,0.02319439,55
93,297,0.0341336,0.03126472,56
94,1106,0.08179643,0.07035609,58
95,464,0.3336286,0.0001441042,59
96,0,0.2364601,0.3027596,60
97,3202,0.01920092,0.04468888,61
98,2183,0.1909865,0.01569909,61
99,1774,0.02342256,4.200953,61
100,264,0.2649318,0.08995026,61
101,1363,0.01329965,0.02074005,62
102,2010,0.06602404,0.05630435,62
103,0,0.07760392,0.2302614,64
104,814,0.1203504,0.1013556,64
105,3215,0.04497634,0.003780343,65
106,0,0.08685053,0.2232481,67
107,0,0.02156695,0.3999372,69
108,1348,0.005574189,0.05005775,70
109,2304,0.01662478,0.7272126,73
110,962,0.3576089,0.1902478,74
111,0,0.03178273,0.2798418,75
112,767,0.3460852,0.00261511,75
113,0,0.09042675,0.4915742,77
114,1463,0.0706319,0.004836976,79
115,2018,0.5807157,0.3696877,81
116,1012,0.2823023,1.192253,82
117,2138,0.007339382,0.02469112,83
